Sequoia_ID,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude
BB22_788,2022,Black Bear,26-Sep-22,Hunting,Newberry,Luce,M,2021,46.4548082612,-85.6881535932
BB22_789,2022,Black Bear,26-Sep-22,Hunting,Newberry,Luce,M,2021,46.4118170447,-85.2703781754
BB22_79,2022,Black Bear,16-Sep-22,Hunting,Baraga,Houghton,F,2019,46.7297187696,-88.8346652797
BB22_790,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,F,2020,46.5416940457,-85.6890156421
BB22_791,2022,Black Bear,27-Sep-22,Hunting,Newberry,Luce,M,2021,46.3678801205,-85.6454229157
BB22_792,2022,Black Bear,27-Sep-22,Hunting,Newberry,Luce,F,2011,46.440718293,-85.4997756769
BB22_793,2022,Black Bear,29-Sep-22,Hunting,Newberry,Chippewa,F,2014,46.76968913,-84.9959773753
BB22_794,2022,Black Bear,29-Sep-22,Hunting,Newberry,Luce,M,2021,46.5562490869,-85.7302232106
BB22_795,2022,Black Bear,1-Oct-22,Hunting,Newberry,Luce,F,2021,46.4258053334,-85.6669584415
BB22_796,2022,Black Bear,30-Sep-22,Hunting,Newberry,Luce,M,2019,46.3678801205,-85.6454229157
BB22_797,2022,Black Bear,2-Oct-22,Hunting,Newberry,Luce,M,2021,46.3250188232,-85.2494165187
BB22_798,2022,Black Bear,4-Oct-22,Hunting,Newberry,Luce,M,2021,46.3970444862,-85.7085131304
BB22_799,2022,Black Bear,4-Oct-22,Hunting,Newberry,Mackinac,M,2018,46.1660357803,-85.3105546677
BB22_8,2022,Black Bear,8-Sep-22,Hunting,Gwinn,Marquette,F,2013,46.3841775181,-87.2106482534
BB22_80,2022,Black Bear,18-Sep-22,Hunting,Baraga,Baraga,M,2018,46.8442398607,-88.5625522597
BB22_800,2022,Black Bear,5-Oct-22,Hunting,Newberry,Mackinac,F,2021,46.1368993431,-85.3730603639
BB22_801,2022,Black Bear,27-Sep-22,Hunting,Newberry,Mackinac,M,2016,46.2093275226,-85.3316549101
BB22_802,2022,Black Bear,9-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.2962881965,-85.2078082558
BB22_803,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.2819580555,-85.1447597761
BB22_804,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,F,2008,46.2819580555,-85.1447597761
BB22_805,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.5133573072,-85.1462908608
BB22_806,2022,Black Bear,16-Sep-22,Hunting,Newberry,Chippewa,M,2017,46.3244594576,-84.9580816534
BB22_807,2022,Black Bear,15-Sep-22,Hunting,Newberry,Chippewa,F,2012,46.4842433928,-85.1458037146
BB22_808,2022,Black Bear,14-Sep-22,Hunting,Newberry,Mackinac,F,2019,46.2091769077,-85.2062339971
BB22_809,2022,Black Bear,10-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.3246652291,-84.6242288928
BB22_81,2022,Black Bear,12-Sep-22,Hunting,Baraga,Baraga,M,2021,46.7437874637,-88.2926208175
BB22_810,2022,Black Bear,12-Sep-22,Hunting,Newberry,Chippewa,F,2019,46.3969651666,-85.021004471
BB22_811,2022,Black Bear,12-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.4119424773,-85.2084325721
BB22_812,2022,Black Bear,12-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3823592819,-84.8747296256
BB22_813,2022,Black Bear,16-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3823592819,-84.8747296256
BB22_814,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,F,2014,46.5519017094,-85.0762790459
BB22_815,2022,Black Bear,13-Sep-22,Hunting,Newberry,Chippewa,F,2019,46.4279931526,-84.5098443661
BB22_816,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.3680615083,-84.7083232962
BB22_817,2022,Black Bear,17-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.3969651666,-85.021004471
BB22_818,2022,Black Bear,24-Sep-22,Hunting,Newberry,Chippewa,F,2014,46.2376090376,-84.8114908456
BB22_819,2022,Black Bear,13-Sep-22,Hunting,Newberry,Luce,M,2021,46.3106376449,-85.3531717709
BB22_82,2022,Black Bear,19-Sep-22,Hunting,Amasa,Iron,F,2019,46.3838498211,-88.835287403
BB22_820,2022,Black Bear,8-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.4407492737,-85.124817353
BB22_821,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.6296108729,-85.2087931705
BB22_822,2022,Black Bear,9-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.411762907,-85.1457530611
BB22_823,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,F,2021,46.2819580555,-85.1447597761
BB22_824,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,F,2021,46.4116592791,-85.0630263322
BB22_825,2022,Black Bear,13-Sep-22,Hunting,Newberry,Chippewa,M,2011,46.3392425703,-84.541003676
BB22_826,2022,Black Bear,19-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3969828702,-85.0418480067
BB22_827,2022,Black Bear,8-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.2812945935,-84.7075148272
BB22_828,2022,Black Bear,13-Sep-22,Hunting,Newberry,Chippewa,F,2020,46.180111434,-85.0411211493
BB22_829,2022,Black Bear,19-Sep-22,Hunting,Newberry,Luce,M,2021,46.615037105,-85.5208730499
BB22_83,2022,Black Bear,15-Sep-22,Hunting,Bergland,Gogebic,M,2018,46.686111837,-89.9793082089
BB22_830,2022,Black Bear,22-Sep-22,Hunting,Newberry,Chippewa,F,2007,46.4548315485,-84.9792791082
BB22_831,2022,Black Bear,17-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3825467047,-85.020887009
BB22_832,2022,Black Bear,17-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.3825467047,-85.020887009
BB22_833,2022,Black Bear,16-Sep-22,Hunting,Newberry,Luce,F,2017,46.7305557667,-85.2918061057
BB22_834,2022,Black Bear,16-Sep-22,Hunting,Amasa,Iron,F,2019,46.3985601897,-88.5226374653
BB22_835,2022,Black Bear,10-Sep-22,Hunting,Baraga,Baraga,F,2021,46.7297693611,-88.3757405349
BB22_836,2022,Black Bear,16-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3678084052,-84.9794431245
BB22_837,2022,Black Bear,25-Sep-22,Hunting,Newberry,Mackinac,F,2020,46.1948149989,-85.2480428308
BB22_838,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,F,2020,46.3390102241,-84.81227044
BB22_839,2022,Black Bear,18-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3297135232,-84.1426266006
BB22_84,2022,Black Bear,15-Sep-22,Hunting,Amasa,Houghton,F,2020,46.4559132449,-88.9605219166
BB22_840,2022,Black Bear,24-Sep-22,Hunting,Newberry,Chippewa,F,2018,46.3109313241,-85.1452712554
BB22_841,2022,Black Bear,15-Sep-22,Hunting,Newberry,Mackinac,M,2020,46.150540012,-84.7278090464
,2022,Black Bear,17-Sep-22,Hunting,Newberry,Mackinac,U,2021,46.2238659737,-85.2900043231
BB22_843,2022,Black Bear,15-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3251727532,-85.2081252705
BB22_844,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.3974567935,-85.2084784778
BB22_845,2022,Black Bear,28-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.4119689242,-85.124810176
BB22_846,2022,Black Bear,12-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.2811571342,-84.9580987925
BB22_847,2022,Black Bear,28-Sep-22,Hunting,Newberry,Luce,F,2021,46.4695651116,-85.4998891493
BB22_848,2022,Black Bear,1-Oct-22,Hunting,Newberry,Chippewa,M,2019,46.2521214893,-84.8117684867
BB22_849,2022,Black Bear,27-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.6004714927,-85.2087565055
BB22_85,2022,Black Bear,17-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3979185911,-89.9381889037
BB22_850,2022,Black Bear,2-Oct-22,Hunting,Newberry,Chippewa,M,2020,46.4465809615,-84.9302313628
BB22_851,2022,Black Bear,15-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.0068071808,-84.1451467956
BB22_852,2022,Black Bear,30-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.4256924282,-84.8126491211
BB22_853,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,F,2021,46.2953818508,-84.1872863569
BB22_854,2022,Black Bear,26-Sep-22,Hunting,Newberry,Mackinac,F,2021,46.0209017056,-85.6656602619
BB22_855,2022,Black Bear,24-Sep-22,Hunting,Gwinn,Delta,F,2021,46.07899034,-86.9810315924
BB22_856,2022,Black Bear,22-Sep-22,Hunting,Newberry,Mackinac,F,2018,46.1072726967,-84.707600294
BB22_857,2022,Black Bear,22-Sep-22,Hunting,Newberry,Mackinac,F,2020,46.1227015409,-85.7909554947
BB22_858,2022,Black Bear,24-Sep-22,Hunting,Newberry,Luce,M,2020,46.5854799195,-85.5842107237
BB22_859,2022,Black Bear,11-Oct-22,Hunting,Gwinn,Marquette,F,2020,46.2389829596,-87.4603533636
BB22_86,2022,Black Bear,12-Sep-22,Hunting,Baraga,Houghton,F,2020,46.5138654145,-88.6478155671
BB22_860,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,F,2018,46.1220904134,-84.3318786862
BB22_861,2022,Black Bear,16-Sep-22,Hunting,Newberry,Chippewa,F,2012,46.3244822717,-84.8122737675
BB22_862,2022,Black Bear,27-Sep-22,Hunting,Newberry,Mackinac,M,2018,46.1947512348,-85.4982490762
BB22_863,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,F,2020,46.0784111907,-86.0841302987
BB22_864,2022,Black Bear,10-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.1223180528,-84.207498816
BB22_865,2022,Black Bear,25-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.5103290667,-84.2399966201
BB22_866,2022,Black Bear,13-Sep-22,Hunting,Newberry,Mackinac,M,2017,46.0646334431,-85.748939396
BB22_867,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.2664627109,-86.2096897329
BB22_868,2022,Black Bear,13-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.0354288339,-84.2065668671
BB22_869,2022,Black Bear,12-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.0355788676,-84.185845303
BB22_87,2022,Black Bear,9-Sep-22,Hunting,Baraga,Houghton,M,2019,46.5426493038,-88.7935655622
BB22_870,2022,Black Bear,9-Sep-22,Hunting,Newberry,Mackinac,M,2020,46.1360055794,-84.6239564046
BB22_871,2022,Black Bear,8-Sep-22,Hunting,Newberry,Chippewa,M,2019,46.0210229869,-84.2068422594
BB22_872,2022,Black Bear,9-Sep-22,Hunting,Newberry,Mackinac,M,2019,46.136151131,-84.748208819
BB22_873,2022,Black Bear,26-Sep-22,Hunting,Newberry,Chippewa,F,2020,46.2810448,-84.9162185484
BB22_874,2022,Black Bear,17-Sep-22,Hunting,Newberry,Mackinac,M,2022,46.136857727,-85.4360360855
BB22_875,2022,Black Bear,1-Oct-22,Hunting,Newberry,Schoolcraft,F,2021,46.0483116562,-86.0217602367
BB22_876,2022,Black Bear,28-Sep-22,Hunting,Newberry,Mackinac,F,2021,46.1660431839,-85.498218198
BB22_877,2022,Black Bear,30-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.0488345696,-86.3348092337
BB22_878,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2021,46.6583859403,-85.4373196139
,,,,,,,,2021,,
BB22_88,2022,Black Bear,16-Sep-22,Hunting,Baraga,Houghton,F,2015,46.5570832787,-88.7935084028
BB22_880,2022,Black Bear,15-Sep-22,Hunting,Newberry,Chippewa,F,2020,46.3104388942,-84.2705459892
BB22_881,2022,Black Bear,8-Sep-22,Hunting,Newberry,Chippewa,F,2015,46.0064078726,-84.2077095768
BB22_882,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.4411995704,-84.3536187914
BB22_883,2022,Black Bear,26-Sep-22,Hunting,Newberry,Chippewa,M,2021,46.0350062982,-84.0004660827
BB22_884,2022,Black Bear,7-Sep-22,Hunting,Newberry,Mackinac,M,2018,46.1076797124,-84.4358720976
BB22_885,2022,Black Bear,25-Sep-22,Hunting,Newberry,Mackinac,F,2021,46.1077626617,-85.4781990905
BB22_886,2022,Black Bear,7-Sep-22,Hunting,Newberry,Mackinac,M,2020,46.079472989,-85.6441427942
BB22_887,2022,Black Bear,13-Sep-22,Hunting,Newberry,Mackinac,F,2022,46.0794711181,-85.8535130103
BB22_888,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.1961929327,-86.1998823706
BB22_889,2022,Black Bear,8-Sep-22,Hunting,Newberry,Mackinac,M,2020,46.0794889106,-85.6859775255
BB22_89,2022,Black Bear,18-Sep-22,Hunting,Bergland,Ontonagon,F,2009,46.6724133633,-89.4167951793
BB22_890,2022,Black Bear,8-Sep-22,Hunting,Newberry,Mackinac,F,2020,46.1082628862,-85.8113928175
BB22_891,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2021,46.280955236,-85.8545084184
BB22_892,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2020,46.5711072198,-85.5629761308
BB22_893,2022,Black Bear,8-Sep-22,Hunting,Amasa,Iron,F,2013,46.2250362426,-88.4192572078
BB22_894,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,45.8743000348,-86.3449545848
BB22_895,2022,Black Bear,12-Sep-22,Hunting,Newberry,Mackinac,M,2021,46.034863013,-85.7497042704
BB22_896,2022,Black Bear,12-Sep-22,Hunting,Newberry,Mackinac,M,2018,46.0356239586,-85.6238861118
BB22_897,2022,Black Bear,10-Sep-22,Hunting,Newberry,Mackinac,M,2021,46.2235773285,-85.5823754145
BB22_898,2022,Black Bear,10-Sep-22,Hunting,Newberry,Mackinac,M,2021,46.1947325459,-85.6657937487
BB22_899,2022,Black Bear,9-Sep-22,Hunting,Newberry,Luce,F,2021,46.3972830805,-85.4163957854
BB22_9,2022,Black Bear,13-Sep-22,Hunting,Amasa,Baraga,M,2019,46.4416143781,-88.4391825718
BB22_90,2022,Black Bear,9-Sep-22,Hunting,Baraga,Houghton,M,2020,46.5857213981,-88.8559604935
,2022,Black Bear,9-Sep-22,Hunting,Red Oak,Otsego,M,2017,45.149388972,-84.6428002819
BB22_901,2022,Black Bear,9-Sep-22,Hunting,Newberry,Mackinac,M,2021,46.2381341815,-85.2275191718
BB22_902,2022,Black Bear,7-Sep-22,Hunting,Newberry,Mackinac,M,2018,46.0938024329,-85.6234786451
BB22_903,2022,Black Bear,10-Sep-22,Hunting,Newberry,Mackinac,F,2019,46.0349856164,-85.7285544394
BB22_904,2022,Black Bear,7-Sep-22,Hunting,Newberry,Mackinac,F,2022,46.1508694062,-84.8525791115
BB22_905,2022,Black Bear,7-Sep-22,Hunting,Newberry,Chippewa,M,2022,46.4119424773,-85.2084325721
BB22_906,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.0787884231,-85.9792787521
BB22_907,2022,Black Bear,13-Sep-22,Hunting,Newberry,Mackinac,M,2018,46.1227515768,-85.7700190831
BB22_908,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,F,2015,46.0483116562,-86.0217602367
BB22_909,2022,Black Bear,12-Sep-22,Hunting,Newberry,Mackinac,M,2021,46.2381213009,-85.1858057332
BB22_91,2022,Black Bear,13-Sep-22,Hunting,Baraga,Ontonagon,M,2020,46.5281027028,-88.8979356888
BB22_910,2022,Black Bear,16-Sep-22,Hunting,Newberry,Schoolcraft,M,2017,46.1800242309,-85.917613301
BB22_911,2022,Black Bear,15-Sep-22,Hunting,Newberry,Luce,F,2021,46.3826408061,-85.4790052972
BB22_912,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,F,2021,46.0196363284,-86.105804417
BB22_913,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.0489085324,-85.9798869243
BB22_914,2022,Black Bear,13-Sep-22,Hunting,Gwinn,Alger,F,2020,46.3112387927,-86.8142818567
BB22_915,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.2669932727,-86.4176135934
BB22_916,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.3966559993,-86.1674434912
BB22_917,2022,Black Bear,14-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3982516783,-90.0630428396
BB22_918,2022,Black Bear,20-Sep-22,Hunting,Baraga,Houghton,F,2019,47.2786761929,-88.4364021884
BB22_919,2022,Black Bear,29-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.701182304,-89.4379956965
BB22_92,2022,Black Bear,16-Sep-22,Hunting,Bergland,Gogebic,M,2010,46.5572146701,-90.2287355248
BB22_920,2022,Black Bear,28-Sep-22,Hunting,Bergland,Ontonagon,F,2022,46.5706195898,-89.6881170852
BB22_921,2022,Black Bear,9-Oct-22,Hunting,Bergland,Gogebic,F,2022,46.527694473,-89.9381655462
BB22_922,2022,Black Bear,19-Sep-22,Hunting,Baraga,Keweenaw,F,2019,47.409355265,-87.909224557
BB22_923,2022,Black Bear,14-Sep-22,Hunting,Bergland,Ontonagon,F,2021,46.6290386378,-89.2925653297
BB22_924,2022,Black Bear,30-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.5858365135,-90.1664075425
BB22_925,2022,Black Bear,24-Sep-22,Hunting,Amasa,Iron,M,2019,46.3261603449,-88.8762207698
BB22_926,2022,Black Bear,26-Sep-22,Hunting,Bergland,Gogebic,M,2018,46.2826809339,-89.4803704689
BB22_927,2022,Black Bear,13-Sep-22,Hunting,Bergland,Ontonagon,F,2022,46.6288943006,-89.8130883333
BB22_928,2022,Black Bear,12-Sep-22,Hunting,Bergland,Ontonagon,F,2015,46.6719900903,-89.7495525345
BB22_929,2022,Black Bear,28-Sep-22,Hunting,Baraga,Houghton,M,2021,47.0328855197,-88.753467973
BB22_93,2022,Black Bear,10-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.3548344893,-89.6468168906
BB22_930,2022,Black Bear,6-Oct-22,Hunting,Baraga,Houghton,M,2021,46.5426758624,-88.6893565548
BB22_931,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3404106558,-90.0631497964
BB22_932,2022,Black Bear,27-Sep-22,Hunting,Bergland,Gogebic,F,2020,46.3114768162,-89.6884556463
BB22_933,2022,Black Bear,30-Sep-22,Hunting,Bergland,Gogebic,F,2018,46.5130225017,-89.7928965557
BB22_934,2022,Black Bear,3-Oct-22,Hunting,Baraga,Baraga,F,2021,46.8011836876,-88.0973123927
BB22_935,2022,Black Bear,8-Oct-22,Hunting,Bergland,Gogebic,F,2020,46.3837070688,-89.7506374973
BB22_936,2022,Black Bear,4-Oct-22,Hunting,Baraga,Houghton,F,2009,46.9314536619,-88.5626585603
BB22_937,2022,Black Bear,25-Sep-22,Hunting,Bergland,Ontonagon,F,2009,46.8159914647,-89.7035464432
BB22_938,2022,Black Bear,2-Oct-22,Hunting,Bergland,Gogebic,M,2017,46.3978489401,-89.9173124976
BB22_939,2022,Black Bear,26-Sep-22,Hunting,Baraga,Baraga,F,2019,46.5138588492,-88.6687734725
BB22_94,2022,Black Bear,7-Sep-22,Hunting,Amasa,Houghton,M,2019,46.3548935345,-88.7725186671
BB22_940,2022,Black Bear,28-Sep-22,Hunting,Bergland,Ontonagon,F,2019,46.7721962141,-89.6192207324
BB22_941,2022,Black Bear,25-Sep-22,Hunting,Bergland,Gogebic,M,2017,46.4265434607,-89.8344199343
BB22_942,2022,Black Bear,24-Sep-22,Hunting,Bergland,Ontonagon,M,2018,46.5417076879,-89.6882311436
BB22_943,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,F,2020,46.7863807346,-89.4506719136
BB22_944,2022,Black Bear,12-Oct-22,Hunting,Bergland,Ontonagon,M,2021,46.7008469496,-89.5419425399
BB22_945,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,M,2018,46.3980198179,-89.8134826566
BB22_946,2022,Black Bear,18-Sep-22,Hunting,Bergland,Gogebic,F,2020,46.3403257901,-89.4596956068
BB22_947,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,F,2021,46.629168405,-90.1449217302
BB22_948,2022,Black Bear,1-Oct-22,Hunting,Baraga,Baraga,M,2016,46.6857684121,-88.189184061
BB22_949,2022,Black Bear,8-Oct-22,Hunting,Bergland,Gogebic,M,2020,46.3259981954,-89.5217334904
BB22_95,2022,Black Bear,8-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3259500526,-89.9593030859
BB22_950,2022,Black Bear,2-Oct-22,Hunting,Bergland,Gogebic,F,2020,46.2704656629,-89.7504939746
BB22_951,2022,Black Bear,30-Sep-22,Hunting,Bergland,Gogebic,M,2015,46.4410272902,-89.7716571314
BB22_952,2022,Black Bear,29-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.5420110785,-89.3550880835
BB22_953,2022,Black Bear,29-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3401676944,-89.792630854
BB22_954,2022,Black Bear,26-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3257654736,-89.7717730288
BB22_955,2022,Black Bear,25-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.2683027629,-89.521866984
BB22_956,2022,Black Bear,4-Oct-22,Hunting,Amasa,Ontonagon,F,2020,46.3979847699,-89.0222929446
BB22_957,2022,Black Bear,4-Oct-22,Hunting,Bergland,Ontonagon,M,2020,46.5562199732,-89.5001855658
BB22_958,2022,Black Bear,22-Sep-22,Hunting,Baraga,Baraga,M,2017,46.6399552666,-88.3385192506
BB22_959,2022,Black Bear,30-Sep-22,Hunting,Baraga,Houghton,F,2019,46.7296711617,-88.8546149432
BB22_96,2022,Black Bear,8-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3257654736,-89.7717730288
BB22_960,2022,Black Bear,24-Sep-22,Hunting,Bergland,Gogebic,M,2015,46.4558907525,-90.0837604136
BB22_961,2022,Black Bear,1-Oct-22,Hunting,Bergland,Gogebic,M,2019,46.316069075,-89.9992499016
BB22_962,2022,Black Bear,15-Sep-22,Hunting,Bergland,Gogebic,F,2020,46.6291765898,-90.165973847
BB22_963,2022,Black Bear,14-Sep-22,Hunting,Bergland,Gogebic,F,2018,46.2540622481,-89.6053260345
BB22_964,2022,Black Bear,25-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.6000188044,-89.2507771551
BB22_965,2022,Black Bear,25-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.4412455751,-90.0210519059
BB22_966,2022,Black Bear,17-Sep-22,Hunting,Bergland,Gogebic,M,2019,46.3690006539,-89.8343673137
BB22_967,2022,Black Bear,26-Sep-22,Hunting,Bergland,Ontonagon,F,2020,46.6719549232,-89.6452429882
BB22_968,2022,Black Bear,1-Oct-22,Hunting,Bergland,Ontonagon,M,2020,46.4555291703,-89.293065096
BB22_969,2022,Black Bear,2-Oct-22,Hunting,Bergland,Gogebic,M,2021,46.527323724,-89.7930802206
BB22_97,2022,Black Bear,9-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.5561414632,-89.7299810881
BB22_970,2022,Black Bear,25-Sep-22,Hunting,Baraga,Baraga,M,2021,46.6361352019,-88.678139261
BB22_971,2022,Black Bear,4-Oct-22,Hunting,Amasa,Houghton,F,2016,46.4272330329,-88.835506396
BB22_972,2022,Black Bear,5-Oct-22,Hunting,Baraga,Ontonagon,F,2018,46.9168504491,-89.0490493545
BB22_973,2022,Black Bear,29-Sep-22,Hunting,Bergland,Ontonagon,F,2021,46.6140674473,-89.6459932561
BB22_974,2022,Black Bear,21-Sep-22,Hunting,Baraga,Baraga,F,2018,46.8300482052,-88.3511353406
BB22_975,2022,Black Bear,7-Oct-22,Hunting,Bergland,Gogebic,F,2020,46.4408706023,-89.7302119762
BB22_976,2022,Black Bear,14-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.4266268039,-89.7925669837
BB22_977,2022,Black Bear,29-Sep-22,Hunting,Baraga,Baraga,M,2021,46.9170899268,-88.4986765817
BB22_978,2022,Black Bear,23-Sep-22,Hunting,Baraga,Baraga,M,2021,46.5137810507,-88.5432977585
BB22_979,2022,Black Bear,2-Oct-22,Hunting,Baraga,Baraga,F,2020,46.8736040447,-88.5410327162
BB22_98,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,M,2019,46.2973244865,-89.6051889775
BB22_980,2022,Black Bear,25-Sep-22,Hunting,Baraga,Baraga,M,2018,46.7298430443,-88.5422966006
BB22_981,2022,Black Bear,30-Sep-22,Hunting,Amasa,Baraga,M,2017,46.4849787952,-88.3764407904
BB22_982,2022,Black Bear,1-Oct-22,Hunting,Baraga,Ontonagon,M,2020,46.744210736,-88.8955842055
BB22_983,2022,Black Bear,19-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.5479843123,-90.3249865516
BB22_984,2022,Black Bear,25-Sep-22,Hunting,Bergland,Gogebic,F,2020,46.2827252055,-89.5426394686
BB22_985,2022,Black Bear,15-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.7442356166,-89.4996700279
BB22_986,2022,Black Bear,12-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.6145074203,-90.1036633834
BB22_987,2022,Black Bear,26-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3982751681,-90.0002672641
BB22_988,2022,Black Bear,2-Oct-22,Hunting,Bergland,Gogebic,F,2019,46.5572202416,-90.2699530773
BB22_989,2022,Black Bear,28-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.5563360247,-89.8137873035
BB22_99,2022,Black Bear,8-Sep-22,Hunting,Bergland,Gogebic,F,2020,46.2968308726,-89.8550785524
BB22_990,2022,Black Bear,4-Oct-22,Hunting,Bergland,Gogebic,F,2021,46.5856533526,-90.0838189527
BB22_991,2022,Black Bear,2-Oct-22,Hunting,Baraga,Houghton,M,2020,46.9895290947,-88.7320742016
BB22_992,2022,Black Bear,30-Sep-22,Hunting,Baraga,Houghton,F,2019,46.9746412716,-88.6470149248
BB22_993,2022,Black Bear,1-Oct-22,Hunting,Baraga,Houghton,M,2019,46.9602203053,-88.7955218155
BB22_994,2022,Black Bear,2-Oct-22,Hunting,Baraga,Baraga,F,2018,46.6722842233,-88.6258696079
BB22_995,2022,Black Bear,28-Sep-22,Hunting,Baraga,Baraga,M,2022,46.9170899268,-88.4986765817
BB22_996,2022,Black Bear,27-Sep-22,Hunting,Baraga,Houghton,M,2021,46.9165840165,-88.7524749332
BB22_997,2022,Black Bear,29-Sep-22,Hunting,Baraga,Houghton,F,2018,46.6000601908,-88.7102606779
BB22_998,2022,Black Bear,26-Sep-22,Hunting,Baraga,Houghton,F,2019,46.8301539531,-88.8588166422
